date,close,MA_open,MA_close,MA_high,MA_low,ATR,Up,Dn,Trend,TrendUp,TrendDown,TrendSL,EMA,open,high,low,instrument_token,LongSignal,ShortSignal,LongCoverSignal,ShortCoverSignal
2024-01-31 12:42:00+05:30,501.45,507.16538461538465,507.0461538461538,511.36153846153843,501.7230769230769,9.277655726264188,691.2031145252837,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,535.514848320369,509.70000000000005,511.1,500.2,22953476,0,0,0,0
2024-01-31 12:43:00+05:30,508.8,507.13461538461536,507.276923076923,511.7615384615385,501.4692307692308,9.762845697783238,700.7319139556647,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,535.350449253782,501.45,516.3,494.65,22953476,0,0,0,0
2024-01-31 12:44:00+05:30,510.0,507.2692307692308,507.39230769230767,512.0461538461539,501.5769230769231,9.958420376301543,708.8434075260309,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,535.1944464891434,508.9,517.05,502.29999999999995,22953476,0,0,0,0
2024-01-31 12:45:00+05:30,512.55,507.38461538461536,507.6461538461538,512.5730769230769,501.4269230769231,10.114952910564229,712.6740582112845,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,535.0550960492102,510.0,517.35,503.4,22953476,0,0,0,0
2024-01-31 12:46:00+05:30,511.15,507.6884615384616,508.0730769230769,512.4499999999999,502.3307692307692,9.973190051326416,711.6138010265283,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,534.9079877658304,513.2,515.4,508.9,22953476,0,0,0,0
2024-01-31 12:47:00+05:30,507.75,508.11538461538464,508.1961538461538,512.7153846153846,502.6884615384615,9.791888480686165,704.9127696137233,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,534.7408616872714,511.15,511.75,506.4,22953476,0,0,0,0
2024-01-31 12:48:00+05:30,506.29999999999995,508.2384615384616,508.0192307692308,513.0538461538462,502.4384615384615,9.952990893208275,705.1098178641655,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,534.5658409999651,507.75,513.0,499.1,22953476,0,0,0,0
2024-01-31 12:49:00+05:30,505.35,508.0846153846154,507.60769230769233,512.626923076923,502.4423076923077,9.66659909347462,699.0569818694923,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,534.386051209196,506.6,507.05,504.4,22953476,0,0,0,0
2024-01-31 12:50:00+05:30,504.0,507.6730769230769,507.3076923076923,512.3538461538461,502.34230769230766,9.554183442750123,696.4836688550024,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,534.1990601248317,505.35,508.79999999999995,502.0,22953476,0,0,0,0
2024-01-31 12:51:00+05:30,506.95000000000005,507.35,507.5,512.2807692307692,502.2346153846154,9.714803699897178,699.5710739979436,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,534.0313736009866,504.0,512.1,498.45,22953476,0,0,0,0
2024-01-31 12:52:00+05:30,512.25,507.74615384615385,508.1192307692308,512.6538461538462,502.6884615384615,9.557360417548267,700.9472083509654,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,533.8973343788267,508.3,512.65,506.95000000000005,22953476,0,0,0,0
2024-01-31 12:53:00+05:30,505.45000000000005,508.0346153846154,507.8230769230769,512.9192307692308,502.6769230769231,9.725699224703238,703.0389844940648,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,533.7222738595724,508.25,515.45,501.6,22953476,0,0,0,0
2024-01-31 12:54:00+05:30,509.35,507.6423076923077,507.79615384615386,513.0846153846154,502.2576923076923,9.779593372754093,702.1418674550819,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,533.5722906358212,504.70000000000005,512.1,501.0,22953476,0,0,0,0
2024-01-31 12:55:00+05:30,508.34999999999997,507.70384615384614,508.3269230769231,513.2692307692307,502.6846153846154,9.700001475783344,703.6250295156669,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,533.4170765396008,510.5,513.5,505.75,22953476,0,0,0,0
2024-01-31 12:56:00+05:30,507.85,508.2346153846154,508.25384615384615,512.7807692307692,503.64230769230767,9.431373966929096,697.1524793385819,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,533.2597406839725,508.34999999999997,509.95,507.09999999999997,22953476,0,0,0,0
2024-01-31 12:57:00+05:30,510.40000000000003,508.15384615384613,508.2846153846154,512.3692307692307,504.03846153846155,9.228182830971095,694.1386566194219,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,533.1190653566865,507.85,511.70000000000005,507.45,22953476,0,0,0,0
2024-01-31 12:58:00+05:30,509.95,508.1846153846154,508.0846153846154,512.1692307692308,504.1769230769231,9.240803112109482,694.7910622421897,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,532.9764864929531,510.40000000000003,514.75,505.20000000000005,22953476,0,0,0,0
2024-01-31 12:59:00+05:30,511.34999999999997,507.86153846153854,508.1,512.0807692307692,503.96153846153845,9.19802651947774,694.1355303895548,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,532.8434004222272,509.0,514.25,506.09999999999997,22953476,0,0,0,0
2024-01-31 13:00:00+05:30,501.79999999999995,507.87692307692305,507.6423076923077,512.3615384615385,503.46538461538455,9.443201950086456,696.5390390017291,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,532.6523641119365,511.34999999999997,515.4,499.95,22953476,0,0,0,0
2024-01-31 13:01:00+05:30,502.45000000000005,507.29999999999995,507.34615384615387,512.0500000000001,503.4846153846154,9.449350893220322,693.1370178644065,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,532.4665034097093,500.25,508.95000000000005,499.35,22953476,0,0,0,0
2024-01-31 13:02:00+05:30,503.15,506.9807692307692,507.176923076923,511.8923076923077,503.2615384615384,9.216043015054819,687.5708603010964,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,532.2860941579572,502.45000000000005,505.0,501.5,22953476,0,0,0,0
2024-01-31 13:03:00+05:30,501.15,506.6807692307693,506.9576923076923,511.56538461538463,502.8730769230769,9.152668779170314,683.8033755834063,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,532.0944874246775,501.45000000000005,504.55,496.95000000000005,22953476,0,0,0,0
2024-01-31 13:04:00+05:30,501.5,506.46153846153845,506.53846153846155,510.77307692307687,502.95384615384614,8.883936670183244,678.3287334036648,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,531.9062136559103,501.15,501.8,499.5,22953476,0,0,0,0
2024-01-31 13:05:00+05:30,499.05,505.8538461538462,505.5230769230769,509.95000000000005,502.15384615384613,8.74731170272508,674.1962340545016,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,531.7040215718739,500.4,501.95000000000005,496.55,22953476,0,0,0,0
2024-01-31 13:06:00+05:30,500.09999999999997,505.1461538461538,505.11153846153843,509.15000000000003,501.7923076923077,8.723887714382922,675.4527542876585,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,531.5095352852777,499.05,505.05,496.9,22953476,0,0,0,0
2024-01-31 13:07:00+05:30,503.15,504.7923076923077,504.63461538461536,508.5,501.63846153846157,8.5641274118581,672.6075482371621,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,531.3350150681375,500.09999999999997,503.65,499.0,22953476,0,0,0,0
2024-01-31 13:08:00+05:30,505.6,504.2269230769231,504.4230769230769,507.95384615384614,501.28846153846155,8.432200846687195,672.4440169337438,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,531.1766457446413,503.15,506.4,501.2,22953476,0,0,0,0
2024-01-31 13:09:00+05:30,504.35,504.0153846153846,504.15384615384613,507.70000000000005,500.8923076923077,8.285840029170048,670.0168005834009,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,531.011558693905,505.6,506.65,501.95000000000005,22953476,0,0,0,0
2024-01-31 13:10:00+05:30,507.65,503.7461538461539,503.9423076923077,507.40384615384613,500.63846153846146,8.10600316528103,668.1200633056205,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,530.8677952557887,504.35,507.85,504.15,22953476,0,0,0,0
2024-01-31 13:11:00+05:30,499.5,503.5346153846154,503.13846153846146,507.0538461538462,500.0692307692307,8.274395198015108,669.4879039603022,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,530.6747626695992,507.65,510.20000000000005,497.8,22953476,0,0,0,0
2024-01-31 13:12:00+05:30,498.35,502.7807692307692,502.13846153846157,506.2730769230769,499.13846153846157,8.345987543190988,665.9697508638197,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,530.4758410531709,499.2,504.1,494.0,22953476,0,0,0,0
2024-01-31 13:13:00+05:30,494.45,501.72692307692313,501.5730769230769,505.1038461538461,498.60769230769233,8.299086070908988,662.6067214181797,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,530.2541435697668,497.65,500.2,493.05,22953476,0,0,0,0
2024-01-31 13:14:00+05:30,502.0,501.2807692307693,501.53846153846155,504.5692307692307,498.15,8.310886617147853,663.917732342957,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,530.0802719170298,494.45,502.0,493.4,22953476,0,0,0,0
2024-01-31 13:15:00+05:30,498.0,501.0153846153846,501.1423076923077,504.33076923076925,497.41538461538465,8.379087141965584,664.5067428393116,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,529.8828548590789,499.0,501.9,491.95,22953476,0,0,0,0
2024-01-31 13:16:00+05:30,496.79999999999995,500.75,500.8076923076923,504.0653846153846,497.22692307692313,8.309319018751246,663.9863803750249,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,529.679268059946,498.0,501.09999999999997,494.5,22953476,0,0,0,0
2024-01-31 13:17:00+05:30,496.65000000000003,500.4153846153846,500.43461538461537,503.86538461538464,496.85769230769233,8.159933959192376,660.1486791838475,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,529.4760110257309,496.79999999999995,499.20000000000005,494.7,22953476,0,0,0,0
2024-01-31 13:18:00+05:30,495.85,500.12692307692305,500.1884615384615,503.6,496.80384615384617,7.943858117655419,656.0521623531084,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,529.269081727111,496.65000000000003,498.5,495.85,22953476,0,0,0,0
2024-01-31 13:19:00+05:30,499.1,499.9192307692308,500.11153846153854,503.2192307692307,496.6307692307692,7.846059760100307,654.2961952020062,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,529.0834258395596,496.35,500.1,494.65,22953476,0,0,0,0
2024-01-31 13:20:00+05:30,501.3,499.84230769230766,499.9692307692307,503.13846153846157,496.63846153846146,7.675626044017942,654.3625208803588,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,528.9124509113161,499.1,502.6,499.1,22953476,0,0,0,0
2024-01-31 13:21:00+05:30,499.4,499.6769230769231,499.49230769230775,502.78846153846155,496.3153846153846,7.564817179546651,650.721343590933,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,528.730835828785,501.0,501.85,497.0,22953476,0,0,0,0
2024-01-31 13:22:00+05:30,500.04999999999995,499.20000000000005,499.16153846153844,502.41153846153844,495.8230769230769,7.511294937211488,648.8758987442297,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,528.5543383775309,499.4,501.75,495.55,22953476,0,0,0,0
2024-01-31 13:23:00+05:30,496.05,498.86923076923074,498.2692307692308,501.823076923077,495.20000000000005,7.379479449477704,645.714588989554,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,528.354311679823,500.04999999999995,500.2,496.05,22953476,0,0,0,0
2024-01-31 13:24:00+05:30,495.1,497.9769230769231,497.9307692307693,500.83461538461535,494.94615384615383,7.201852804400148,639.962056088003,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,528.1496697617933,496.05,497.35,494.5,22953476,0,0,0,0
2024-01-31 13:25:00+05:30,496.3,497.6615384615385,497.7730769230769,500.37307692307695,494.9115384615385,7.097858576776614,637.7821715355324,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,527.9536717940284,495.1,498.1,493.55,22953476,0,0,0,0
2024-01-31 13:26:00+05:30,495.29999999999995,497.5576923076923,497.8384615384615,500.2615384615385,494.9153846153846,7.041079809059883,636.7465961811977,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,527.7527261214498,496.3,498.75,493.1,22953476,0,0,0,0
2024-01-31 13:27:00+05:30,500.45,497.6230769230769,497.7192307692308,500.1423076923077,495.0538461538462,6.970841385175182,637.2418277035036,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,527.5847093453177,495.29999999999995,500.45,495.2,22953476,0,0,0,0
2024-01-31 13:28:00+05:30,497.2,497.7346153846153,497.65769230769234,500.08076923076925,495.3730769230769,6.893553487717331,636.4710697543467,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,527.3977265185773,500.45,501.1,496.1,22953476,0,0,0,0
2024-01-31 13:29:00+05:30,497.8,497.6884615384615,497.7346153846154,500.13461538461536,495.28846153846155,6.952629821532339,636.6525964306468,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,527.2155866630784,497.4,501.8,493.4,22953476,0,0,0,0
2024-01-31 13:30:00+05:30,492.2,497.7653846153846,497.3923076923077,500.13461538461536,494.8730769230769,7.068212965785972,635.6142593157194,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,527.0001061297671,497.8,499.2,489.3,22953476,0,0,0,0
2024-01-31 13:31:00+05:30,492.75,497.38846153846157,497.15384615384613,499.7269230769231,494.5,6.877302653402208,629.6460530680442,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,526.7893362458916,491.75,493.2,491.0,22953476,0,0,0,0
2024-01-31 13:32:00+05:30,487.15000000000003,497.11153846153843,496.2346153846153,499.4884615384616,493.7153846153846,7.09976137287663,632.7202274575326,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,526.5454018689938,492.75,497.0,484.45000000000005,22953476,0,0,0,0
2024-01-31 13:33:00+05:30,486.75,496.18461538461537,495.11538461538464,498.6076923076923,492.6423076923077,7.056633475901074,629.2826695180215,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,526.3005070882616,487.05,491.15,485.15000000000003,22953476,0,0,0,0
2024-01-31 13:34:00+05:30,489.29999999999995,495.0884615384615,494.3384615384615,497.9307692307693,491.59230769230777,7.160294908218677,631.4058981643735,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,526.0728116600261,486.75,493.04999999999995,483.35,22953476,0,0,0,0
2024-01-31 13:35:00+05:30,489.0,494.3115384615384,493.4884615384616,497.1730769230769,491.0846153846154,6.995185303974806,630.3287060794961,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,525.8446712805797,489.29999999999995,491.9,488.95,22953476,0,0,0,0
2024-01-31 13:36:00+05:30,493.5,493.46153846153845,493.2923076923077,496.88846153846146,490.12307692307695,7.22870744891697,634.5991489783394,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,525.6456271496223,489.0,496.5,483.55,22953476,0,0,0,0
2024-01-31 13:37:00+05:30,494.95,493.30384615384617,493.2807692307692,497.09230769230766,489.63461538461536,7.409934607782972,642.2736921556594,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,525.4567309825477,494.0,500.0,488.15,22953476,0,0,0,0
2024-01-31 13:38:00+05:30,494.1,493.36153846153843,493.11153846153843,497.09615384615387,489.36153846153843,7.438956780026777,642.8541356005355,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,525.2637664841935,495.84999999999997,498.15,490.0,22953476,0,0,0,0
2024-01-31 13:39:00+05:30,495.2,493.1923076923076,493.1038461538462,497.09230769230766,489.0538461538462,7.523703572966902,644.374071459338,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,525.0787586904446,494.1,498.7,489.1,22953476,0,0,0,0
2024-01-31 13:40:00+05:30,494.04999999999995,493.1615384615385,492.61153846153843,497.12692307692305,488.526923076923,7.72081323677212,649.0412647354424,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,524.8878124831188,494.9,500.9,488.35,22953476,0,0,0,0
2024-01-31 13:41:00+05:30,497.65,492.7269230769231,492.6461538461538,497.12692307692305,488.1192307692308,7.821957815722233,652.3891563144447,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,524.7201951755303,494.79999999999995,501.1,490.8,22953476,0,0,0,0
2024-01-31 13:42:00+05:30,496.6,492.74615384615385,492.55384615384617,497.2923076923077,487.8538461538461,8.064233979811558,658.2346795962312,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,524.547147820604,497.65,503.95000000000005,489.95000000000005,22953476,0,0,0,0
2024-01-31 13:43:00+05:30,498.4,492.59615384615387,493.0307692307692,497.28846153846155,488.1,8.008773823740515,656.0004764748103,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,524.3862422955541,495.85,499.15,492.5,22953476,0,0,0,0
2024-01-31 13:44:00+05:30,496.5,493.0307692307692,493.3192307692307,497.75769230769225,488.50384615384615,7.814312105162457,654.0612421032491,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,524.2146346506584,497.4,499.3,496.25,22953476,0,0,0,0
2024-01-31 13:45:00+05:30,494.45,493.4153846153846,493.8807692307692,497.9230769230769,489.21153846153845,7.723554767705106,650.8710953541021,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,524.0314676681927,497.75,499.15,493.65,22953476,0,0,0,0
2024-01-31 13:46:00+05:30,500.05,493.9423076923077,494.90384615384613,498.8961538461539,489.7923076923077,7.855964384657848,655.3692876931569,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,523.8838894056192,493.9,503.8,492.7,22953476,0,0,0,0
2024-01-31 13:47:00+05:30,501.8,495.0076923076923,495.86538461538464,499.7384615384616,490.8538461538461,7.816514800945777,656.9052960189156,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,523.7479885477385,500.6,504.0,497.15,22953476,0,0,0,0
2024-01-31 13:48:00+05:30,504.85,495.9307692307693,497.0846153846154,500.8115384615385,491.5846153846154,7.800180887183199,658.153617743664,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,523.6316932335985,501.3,505.85,498.45,22953476,0,0,0,0
2024-01-31 13:49:00+05:30,503.9,497.15,497.88461538461536,501.6423076923077,492.6076923076923,7.90409536219562,660.1569072439124,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,523.510267429084,504.85,507.29999999999995,496.85,22953476,0,0,0,0
2024-01-31 13:50:00+05:30,505.29999999999995,497.9846153846154,498.6807692307693,502.28461538461545,493.5730769230769,7.89413083818795,662.4076167637589,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,523.3982042449051,504.85,508.35,500.7,22953476,0,0,0,0
2024-01-31 13:51:00+05:30,497.5,498.75769230769225,498.9423076923077,503.0192307692308,494.1038461538462,8.008086491592344,662.4617298318468,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,523.238830680321,505.9,507.7,496.9,22953476,0,0,0,0
2024-01-31 13:52:00+05:30,498.59999999999997,499.0192307692308,499.20384615384614,503.25384615384615,494.4807692307692,7.99796545270637,657.8343090541274,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,523.0872071069036,497.5,501.75,494.0,22953476,0,0,0,0
2024-01-31 13:53:00+05:30,496.6,499.30384615384617,499.4,503.2923076923077,494.9192307692308,7.972555042796315,657.1761008559263,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,522.9242089093227,498.59999999999997,501.4,494.05,22953476,0,0,0,0
2024-01-31 13:54:00+05:30,493.65,499.4423076923077,499.09230769230766,503.25,494.75,8.128533276412146,657.145665528243,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,522.7440599314192,496.6,500.55,488.6,22953476,0,0,0,0
2024-01-31 13:55:00+05:30,495.65,499.0884615384615,499.0192307692308,502.87307692307695,494.6807692307693,8.201924128317554,658.0884825663511,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,522.5773272549181,493.04999999999995,499.05,489.04999999999995,22953476,0,0,0,0
2024-01-31 13:56:00+05:30,493.4,499.0730769230769,498.63461538461536,502.8115384615384,494.33846153846156,8.284201613481574,658.8840322696315,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,522.397774471811,495.65,498.35,488.04999999999995,22953476,0,0,0,0
2024-01-31 13:57:00+05:30,496.29999999999995,498.71153846153845,498.6192307692308,502.70000000000005,493.8769230769231,8.25737017765877,659.1974035531754,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,522.2371727827536,492.7,497.85,490.25,22953476,0,0,0,0
2024-01-31 13:58:00+05:30,496.25,498.62692307692305,498.7576923076923,502.6807692307692,494.0769230769231,8.03747330794666,658.3244661589332,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,522.0772517194752,496.65,498.9,496.25,22953476,0,0,0,0
2024-01-31 13:59:00+05:30,498.7,498.8076923076923,498.65384615384613,502.3115384615384,494.2384615384615,7.886984158615421,654.6396831723084,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,521.9333917088937,496.25,499.0,494.79999999999995,22953476,0,0,0,0
2024-01-31 14:00:00+05:30,493.25,498.66153846153844,497.99615384615385,502.0576923076923,493.9,7.8894553680814825,654.5141073616296,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,521.7568785291467,498.7,500.7,492.75,22953476,0,0,0,0
2024-01-31 14:01:00+05:30,496.35,498.0884615384615,497.34230769230766,501.7192307692308,493.1923076923076,8.058496334039072,656.5199266807815,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,521.6005285074289,493.85,501.45,489.25,22953476,0,0,0,0
2024-01-31 14:02:00+05:30,495.9,497.4346153846154,496.7269230769231,501.2730769230769,492.9,8.073849418978718,658.7519883795743,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,521.4423714089216,496.35,501.5,493.04999999999995,22953476,0,0,0,0
2024-01-31 14:03:00+05:30,497.35,496.74615384615385,496.11538461538464,500.4730769230769,492.38846153846157,7.9101690496070045,654.2033809921401,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,521.2941106617898,495.9,497.95,494.04999999999995,22953476,0,0,0,0
2024-01-31 14:04:00+05:30,491.6,496.08846153846156,495.66153846153844,499.7846153846154,491.9807692307692,7.880358498642023,652.7821699728405,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,521.1113776731019,497.35,498.75,491.6,22953476,0,0,0,0
2024-01-31 14:05:00+05:30,491.6,495.63461538461536,495.12307692307695,499.1076923076923,491.7846153846154,7.630148361440376,644.8029672288076,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,520.9297691951135,491.6,492.95000000000005,491.45000000000005,22953476,0,0,0,0
2024-01-31 14:06:00+05:30,493.3,495.09615384615387,494.8692307692308,498.7730769230769,491.37692307692305,7.656417053148597,646.0283410629719,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,520.7597398462206,491.6,497.05,488.75,22953476,0,0,0,0
2024-01-31 14:07:00+05:30,491.7,494.84230769230766,494.7192307692308,498.2923076923077,491.5192307692308,7.507145796162378,642.5179159232475,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,520.5809106779361,493.3,494.3,490.45,22953476,0,0,0,0
2024-01-31 14:08:00+05:30,495.75,494.7384615384616,494.7269230769231,498.21153846153845,491.50769230769225,7.569610666901109,644.8422133380222,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,520.4281050737642,491.7,498.0,488.9,22953476,0,0,0,0
2024-01-31 14:09:00+05:30,494.3,494.74615384615385,494.79615384615386,498.2923076923077,491.70384615384614,7.6178612289834176,647.3572245796684,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,520.2673167348487,495.75,499.4,490.6,22953476,0,0,0,0
2024-01-31 14:10:00+05:30,493.55,494.9269230769231,494.58461538461535,498.36153846153843,491.7076923076923,7.65049412196446,647.5348824392892,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,520.1029024780188,495.05,498.75,490.3,22953476,0,0,0,0
2024-01-31 14:11:00+05:30,492.05,494.6692307692308,494.2615384615384,498.1038461538462,491.3269230769231,7.517141411299187,643.7678282259837,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,519.9302692320002,493.3,495.55,491.3,22953476,0,0,0,0
2024-01-31 14:12:00+05:30,492.6,494.31538461538463,493.7923076923077,497.75,490.90000000000003,7.4243123363462775,640.3112467269256,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,519.7620829598033,491.65,494.4,489.25,22953476,0,0,0,0
2024-01-31 14:13:00+05:30,494.6,493.81538461538463,493.8961538461538,497.34999999999997,490.85769230769233,7.262574597666032,639.1014919533206,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,519.6072393723583,492.2,495.5,492.2,22953476,0,0,0,0
2024-01-31 14:14:00+05:30,495.8,493.87307692307695,493.8538461538461,497.2076923076923,490.97692307692313,7.322865789914424,641.6573157982886,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,519.460733283913,494.6,499.6,490.8,22953476,0,0,0,0
2024-01-31 14:15:00+05:30,497.9,493.83076923076925,494.0076923076923,497.0192307692308,491.1192307692308,7.198439680506015,640.9437936101203,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,519.3280518483197,495.8,499.05,494.90000000000003,22953476,0,0,0,0
2024-01-31 14:16:00+05:30,500.65000000000003,493.9846153846154,494.2615384615384,497.46153846153845,491.29999999999995,7.2024224381332305,644.0984487626646,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,519.2131099907915,497.9,503.7,496.4,22953476,0,0,0,0
2024-01-31 14:17:00+05:30,501.55,494.2384615384615,495.0269230769231,497.7269230769231,491.96538461538455,6.996445087618204,641.1539017523642,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,519.1044139293097,500.65000000000003,502.20000000000005,500.25,22953476,0,0,0,0
2024-01-31 14:18:00+05:30,500.15000000000003,495.00384615384615,495.68461538461537,498.473076923077,492.63461538461536,6.820113907711608,637.8022781542322,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.9877713820523,501.55,502.65000000000003,500.15000000000003,22953476,0,0,0,0
2024-01-31 14:19:00+05:30,501.1,495.6615384615385,496.2846153846154,498.79615384615386,493.4653846153846,6.619325127017035,632.7865025403407,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.877692788932,500.15000000000003,501.25,499.55,22953476,0,0,0,0
2024-01-31 14:20:00+05:30,497.55,496.2615384615384,496.7346153846154,499.5423076923077,493.8230769230769,6.708763357330092,633.7252671466018,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.7464454486924,501.1,504.0,495.1,22953476,0,0,0,0
2024-01-31 14:21:00+05:30,495.1,496.71153846153845,496.68461538461537,499.62307692307695,494.173076923077,6.665282441356362,629.5556488271272,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.6009288613158,497.55,499.05,493.45000000000005,22953476,0,0,0,0
2024-01-31 14:22:00+05:30,495.5,496.6769230769231,496.776923076923,499.65769230769234,494.1615384615385,6.772526267185521,630.6005253437104,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.4587692990923,495.3,499.84999999999997,490.45000000000005,22953476,0,0,0,0
2024-01-31 14:23:00+05:30,500.55,496.6730769230769,497.31538461538463,500.0615384615385,494.2576923076923,6.9951722959233456,637.6784459184669,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.3485614880209,495.0,504.0,491.54999999999995,22953476,0,0,0,0
2024-01-31 14:24:00+05:30,502.75,497.3269230769231,498.13846153846157,500.81538461538463,494.91153846153844,6.9384988725538035,641.3449774510761,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.2525703404023,501.8,505.35,499.8,22953476,0,0,0,0
2024-01-31 14:25:00+05:30,503.3,498.1807692307693,498.96153846153845,501.66538461538465,495.59230769230766,6.954636171669344,640.8677234333868,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.1605545229229,502.75,505.45000000000005,498.09999999999997,22953476,0,0,0,0
2024-01-31 14:26:00+05:30,504.85,498.95769230769235,499.75,502.5307692307693,496.29999999999995,6.891709262976428,641.9091852595286,373.06611862784456,1.0,373.06611862784456,,373.06611862784456,518.0786434181664,502.3,506.75,501.40000000000003,22953476,0,0,0,0
